DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW]
2024-05-14,2024-05-14,FCR,1,NEGPOS_08_12,144.88
2024-05-14,2024-05-14,FCR,1,NEGPOS_12_16,173.92
2024-05-14,2024-05-14,FCR,1,NEGPOS_20_24,73.6
2024-05-14,2024-05-14,FCR,1,NEGPOS_16_20,116
2024-05-14,2024-05-14,FCR,1,NEGPOS_00_04,55.2
2024-05-15,2024-05-15,FCR,1,NEGPOS_16_20,124.8
2024-05-15,2024-05-15,FCR,1,NEGPOS_20_24,72
2024-05-15,2024-05-15,FCR,1,NEGPOS_08_12,300
2024-05-15,2024-05-15,FCR,1,NEGPOS_00_04,43.4
2024-05-15,2024-05-15,FCR,1,NEGPOS_12_16,185.06
2024-05-15,2024-05-15,FCR,1,NEGPOS_04_08,62.4
2024-05-16,2024-05-16,FCR,1,NEGPOS_16_20,109.44
2024-05-16,2024-05-16,FCR,1,NEGPOS_20_24,71.88
2024-05-16,2024-05-16,FCR,1,NEGPOS_00_04,41
2024-05-16,2024-05-16,FCR,1,NEGPOS_04_08,71.84
2024-05-16,2024-05-16,FCR,1,NEGPOS_12_16,241.81
2024-05-16,2024-05-16,FCR,1,NEGPOS_08_12,266
2024-05-17,2024-05-17,FCR,1,NEGPOS_16_20,95
2024-05-17,2024-05-17,FCR,1,NEGPOS_12_16,176.21
2024-05-17,2024-05-17,FCR,1,NEGPOS_20_24,57.92
2024-05-17,2024-05-17,FCR,1,NEGPOS_04_08,61.56
2024-05-17,2024-05-17,FCR,1,NEGPOS_00_04,36.44
2024-05-17,2024-05-17,FCR,1,NEGPOS_08_12,118.2
2024-05-18,2024-05-18,FCR,1,NEGPOS_12_16,219.91
2024-05-18,2024-05-18,FCR,1,NEGPOS_16_20,94.67
2024-05-18,2024-05-18,FCR,1,NEGPOS_04_08,55.2
2024-05-18,2024-05-18,FCR,1,NEGPOS_20_24,55.2
2024-05-18,2024-05-18,FCR,1,NEGPOS_00_04,33.24
2024-05-18,2024-05-18,FCR,1,NEGPOS_08_12,164.03
2024-05-19,2024-05-19,FCR,1,NEGPOS_16_20,154.21
2024-05-19,2024-05-19,FCR,1,NEGPOS_04_08,77.2
2024-05-19,2024-05-19,FCR,1,NEGPOS_12_16,300.83
2024-05-19,2024-05-19,FCR,1,NEGPOS_20_24,95.51
2024-05-19,2024-05-19,FCR,1,NEGPOS_00_04,37.45
2024-05-19,2024-05-19,FCR,1,NEGPOS_08_12,215.89
2024-05-20,2024-05-20,FCR,2,NEGPOS_16_20,-
2024-05-20,2024-05-20,FCR,2,NEGPOS_08_12,-
2024-05-20,2024-05-20,FCR,2,NEGPOS_04_08,-
2024-05-20,2024-05-20,FCR,2,NEGPOS_20_24,-
2024-05-20,2024-05-20,FCR,2,NEGPOS_12_16,-
2024-05-20,2024-05-20,FCR,2,NEGPOS_00_04,-
2024-05-21,2024-05-21,FCR,1,NEGPOS_20_24,100
2024-05-21,2024-05-21,FCR,1,NEGPOS_16_20,110.45
2024-05-21,2024-05-21,FCR,1,NEGPOS_08_12,104.55
2024-05-21,2024-05-21,FCR,1,NEGPOS_12_16,205.34
2024-05-21,2024-05-21,FCR,1,NEGPOS_00_04,32.67
2024-05-21,2024-05-21,FCR,1,NEGPOS_04_08,50.2
2024-05-22,2024-05-22,FCR,1,NEGPOS_12_16,195.2
2024-05-22,2024-05-22,FCR,1,NEGPOS_16_20,109.14
2024-05-22,2024-05-22,FCR,1,NEGPOS_00_04,80.42
2024-05-22,2024-05-22,FCR,1,NEGPOS_08_12,134.37
2024-05-22,2024-05-22,FCR,1,NEGPOS_04_08,71.6
2024-05-22,2024-05-22,FCR,1,NEGPOS_20_24,78.7
2024-05-23,2024-05-23,FCR,1,NEGPOS_16_20,81.44
2024-05-23,2024-05-23,FCR,1,NEGPOS_12_16,171.2
2024-05-23,2024-05-23,FCR,1,NEGPOS_20_24,80
2024-05-23,2024-05-23,FCR,1,NEGPOS_00_04,40
2024-05-23,2024-05-23,FCR,1,NEGPOS_04_08,56.44
2024-05-23,2024-05-23,FCR,1,NEGPOS_08_12,96
2024-05-24,2024-05-24,FCR,1,NEGPOS_08_12,71
2024-05-24,2024-05-24,FCR,1,NEGPOS_04_08,44
2024-05-24,2024-05-24,FCR,1,NEGPOS_00_04,31.28
2024-05-24,2024-05-24,FCR,1,NEGPOS_20_24,55.6
2024-05-24,2024-05-24,FCR,1,NEGPOS_16_20,70
2024-05-24,2024-05-24,FCR,1,NEGPOS_12_16,86
2024-05-25,2024-05-25,FCR,1,NEGPOS_16_20,92
2024-05-25,2024-05-25,FCR,1,NEGPOS_20_24,50.8
2024-05-25,2024-05-25,FCR,1,NEGPOS_12_16,135.51
2024-05-25,2024-05-25,FCR,1,NEGPOS_00_04,31.67
2024-05-25,2024-05-25,FCR,1,NEGPOS_08_12,102.22
2024-05-25,2024-05-25,FCR,1,NEGPOS_04_08,41.2
2024-05-26,2024-05-26,FCR,1,NEGPOS_04_08,48.11
2024-05-26,2024-05-26,FCR,1,NEGPOS_20_24,50
2024-05-26,2024-05-26,FCR,1,NEGPOS_00_04,34.54
2024-05-26,2024-05-26,FCR,1,NEGPOS_08_12,130.1
2024-05-26,2024-05-26,FCR,1,NEGPOS_16_20,92.33
2024-05-26,2024-05-26,FCR,1,NEGPOS_12_16,192.6
2024-05-27,2024-05-27,FCR,1,NEGPOS_12_16,104.8
2024-05-27,2024-05-27,FCR,1,NEGPOS_08_12,70.1
2024-05-27,2024-05-27,FCR,1,NEGPOS_16_20,66
2024-05-27,2024-05-27,FCR,1,NEGPOS_20_24,50.8
2024-05-27,2024-05-27,FCR,1,NEGPOS_04_08,42.1
2024-05-27,2024-05-27,FCR,1,NEGPOS_00_04,33.75
2024-05-28,2024-05-28,FCR,1,NEGPOS_04_08,40
2024-05-28,2024-05-28,FCR,1,NEGPOS_08_12,55.6
2024-05-28,2024-05-28,FCR,1,NEGPOS_16_20,60.85
2024-05-28,2024-05-28,FCR,1,NEGPOS_20_24,47
2024-05-28,2024-05-28,FCR,1,NEGPOS_12_16,82
2024-05-28,2024-05-28,FCR,1,NEGPOS_00_04,29.89
2024-05-29,2024-05-29,FCR,1,NEGPOS_16_20,77.92
2024-05-29,2024-05-29,FCR,1,NEGPOS_04_08,46.28
2024-05-29,2024-05-29,FCR,1,NEGPOS_20_24,51
2024-05-29,2024-05-29,FCR,1,NEGPOS_08_12,84.4
2024-05-29,2024-05-29,FCR,1,NEGPOS_12_16,110
2024-05-29,2024-05-29,FCR,1,NEGPOS_00_04,30
2024-05-30,2024-05-30,FCR,1,NEGPOS_00_04,30.36
2024-05-30,2024-05-30,FCR,1,NEGPOS_20_24,46
2024-05-30,2024-05-30,FCR,1,NEGPOS_16_20,57
2024-05-30,2024-05-30,FCR,1,NEGPOS_12_16,88
2024-05-30,2024-05-30,FCR,1,NEGPOS_08_12,73.04
2024-05-30,2024-05-30,FCR,1,NEGPOS_04_08,42.5
2024-05-31,2024-05-31,FCR,1,NEGPOS_04_08,38
2024-05-31,2024-05-31,FCR,1,NEGPOS_16_20,52
2024-05-31,2024-05-31,FCR,1,NEGPOS_08_12,50.5
2024-05-31,2024-05-31,FCR,1,NEGPOS_12_16,77
2024-05-31,2024-05-31,FCR,1,NEGPOS_00_04,28.35
2024-05-31,2024-05-31,FCR,1,NEGPOS_20_24,40
2024-06-01,2024-06-01,FCR,1,NEGPOS_16_20,77.12
2024-06-01,2024-06-01,FCR,1,NEGPOS_20_24,85.12
2024-06-01,2024-06-01,FCR,1,NEGPOS_12_16,110.96
2024-06-01,2024-06-01,FCR,1,NEGPOS_08_12,84.4
2024-06-01,2024-06-01,FCR,1,NEGPOS_04_08,45
2024-06-01,2024-06-01,FCR,1,NEGPOS_00_04,32.4
2024-06-02,2024-06-02,FCR,2,NEGPOS_00_04,-
2024-06-02,2024-06-02,FCR,2,NEGPOS_04_08,-
2024-06-02,2024-06-02,FCR,2,NEGPOS_08_12,-
2024-06-02,2024-06-02,FCR,2,NEGPOS_12_16,-
2024-06-02,2024-06-02,FCR,2,NEGPOS_20_24,-
2024-06-02,2024-06-02,FCR,2,NEGPOS_16_20,-
2024-06-03,2024-06-03,FCR,2,NEGPOS_20_24,-
2024-06-03,2024-06-03,FCR,2,NEGPOS_12_16,-
2024-06-03,2024-06-03,FCR,2,NEGPOS_00_04,-
2024-06-03,2024-06-03,FCR,2,NEGPOS_16_20,-
2024-06-03,2024-06-03,FCR,2,NEGPOS_08_12,-
2024-06-03,2024-06-03,FCR,2,NEGPOS_04_08,-
2024-06-04,2024-06-04,FCR,1,NEGPOS_08_12,97.61
2024-06-04,2024-06-04,FCR,1,NEGPOS_00_04,34
2024-06-04,2024-06-04,FCR,1,NEGPOS_12_16,139.99
2024-06-04,2024-06-04,FCR,1,NEGPOS_20_24,62.09
2024-06-04,2024-06-04,FCR,1,NEGPOS_16_20,66.08
2024-06-04,2024-06-04,FCR,1,NEGPOS_04_08,56.48
2024-06-05,2024-06-05,FCR,1,NEGPOS_20_24,60.55
2024-06-05,2024-06-05,FCR,1,NEGPOS_04_08,54.12
2024-06-05,2024-06-05,FCR,1,NEGPOS_00_04,40
2024-06-05,2024-06-05,FCR,1,NEGPOS_08_12,89.42
2024-06-05,2024-06-05,FCR,1,NEGPOS_12_16,179.6
2024-06-05,2024-06-05,FCR,1,NEGPOS_16_20,165.15
2024-06-06,2024-06-06,FCR,1,NEGPOS_20_24,99
2024-06-06,2024-06-06,FCR,1,NEGPOS_16_20,179
2024-06-06,2024-06-06,FCR,1,NEGPOS_04_08,89
2024-06-06,2024-06-06,FCR,1,NEGPOS_08_12,100
2024-06-06,2024-06-06,FCR,1,NEGPOS_00_04,79
2024-06-06,2024-06-06,FCR,1,NEGPOS_12_16,181
2024-06-07,2024-06-07,FCR,2,NEGPOS_04_08,-
2024-06-07,2024-06-07,FCR,2,NEGPOS_12_16,-
2024-06-07,2024-06-07,FCR,2,NEGPOS_00_04,-
2024-06-07,2024-06-07,FCR,2,NEGPOS_20_24,-
2024-06-07,2024-06-07,FCR,2,NEGPOS_08_12,-
2024-06-07,2024-06-07,FCR,2,NEGPOS_16_20,-
2024-06-08,2024-06-08,FCR,1,NEGPOS_08_12,224
2024-06-08,2024-06-08,FCR,1,NEGPOS_16_20,191.56
2024-06-08,2024-06-08,FCR,1,NEGPOS_00_04,70
2024-06-08,2024-06-08,FCR,1,NEGPOS_20_24,79
2024-06-08,2024-06-08,FCR,1,NEGPOS_12_16,299.8
2024-06-08,2024-06-08,FCR,1,NEGPOS_04_08,92
2024-06-09,2024-06-09,FCR,2,NEGPOS_20_24,-
2024-06-09,2024-06-09,FCR,2,NEGPOS_00_04,-
2024-06-09,2024-06-09,FCR,2,NEGPOS_12_16,-
2024-06-09,2024-06-09,FCR,2,NEGPOS_16_20,-
2024-06-09,2024-06-09,FCR,2,NEGPOS_08_12,-
2024-06-09,2024-06-09,FCR,2,NEGPOS_04_08,-
2024-06-10,2024-06-10,FCR,1,NEGPOS_08_12,133.3
2024-06-10,2024-06-10,FCR,1,NEGPOS_00_04,63.35
2024-06-10,2024-06-10,FCR,1,NEGPOS_04_08,75.92
2024-06-10,2024-06-10,FCR,1,NEGPOS_12_16,231.04
2024-06-10,2024-06-10,FCR,1,NEGPOS_20_24,62
2024-06-10,2024-06-10,FCR,1,NEGPOS_16_20,96
2024-06-11,2024-06-11,FCR,1,NEGPOS_16_20,131.9
2024-06-11,2024-06-11,FCR,1,NEGPOS_20_24,52.17
2024-06-11,2024-06-11,FCR,1,NEGPOS_04_08,73.11
2024-06-11,2024-06-11,FCR,1,NEGPOS_08_12,100
2024-06-11,2024-06-11,FCR,1,NEGPOS_12_16,164.18
2024-06-11,2024-06-11,FCR,1,NEGPOS_00_04,58.79
2024-06-12,2024-06-12,FCR,1,NEGPOS_20_24,59.59
2024-06-12,2024-06-12,FCR,1,NEGPOS_00_04,58.2
2024-06-12,2024-06-12,FCR,1,NEGPOS_04_08,74.1
2024-06-12,2024-06-12,FCR,1,NEGPOS_08_12,156
2024-06-12,2024-06-12,FCR,1,NEGPOS_16_20,106
2024-06-12,2024-06-12,FCR,1,NEGPOS_12_16,172
2024-06-13,2024-06-13,FCR,1,NEGPOS_12_16,130.5
2024-06-13,2024-06-13,FCR,1,NEGPOS_16_20,88
2024-06-13,2024-06-13,FCR,1,NEGPOS_20_24,54.5
2024-06-13,2024-06-13,FCR,1,NEGPOS_04_08,71.92
2024-06-13,2024-06-13,FCR,1,NEGPOS_00_04,40
2024-06-13,2024-06-13,FCR,1,NEGPOS_08_12,100.2
2024-06-14,2024-06-14,FCR,1,NEGPOS_04_08,62.52
2024-06-14,2024-06-14,FCR,1,NEGPOS_08_12,87
2024-06-14,2024-06-14,FCR,1,NEGPOS_00_04,40
2024-06-14,2024-06-14,FCR,1,NEGPOS_16_20,87.92
2024-06-14,2024-06-14,FCR,1,NEGPOS_12_16,112
2024-06-14,2024-06-14,FCR,1,NEGPOS_20_24,48.2
2024-06-15,2024-06-15,FCR,1,NEGPOS_12_16,204.02
2024-06-15,2024-06-15,FCR,1,NEGPOS_08_12,216.52
2024-06-15,2024-06-15,FCR,1,NEGPOS_00_04,50.96
2024-06-15,2024-06-15,FCR,1,NEGPOS_20_24,56.4
2024-06-15,2024-06-15,FCR,1,NEGPOS_16_20,97.83
2024-06-15,2024-06-15,FCR,1,NEGPOS_04_08,70.07
2024-06-16,2024-06-16,FCR,1,NEGPOS_12_16,311.24
2024-06-16,2024-06-16,FCR,1,NEGPOS_16_20,150.18
2024-06-16,2024-06-16,FCR,1,NEGPOS_04_08,71.14
2024-06-16,2024-06-16,FCR,1,NEGPOS_20_24,86.3
2024-06-16,2024-06-16,FCR,1,NEGPOS_00_04,48.72
2024-06-16,2024-06-16,FCR,1,NEGPOS_08_12,188.16
2024-06-17,2024-06-17,FCR,1,NEGPOS_04_08,63.88
2024-06-17,2024-06-17,FCR,1,NEGPOS_12_16,198.52
2024-06-17,2024-06-17,FCR,1,NEGPOS_16_20,97.68
2024-06-17,2024-06-17,FCR,1,NEGPOS_20_24,67
2024-06-17,2024-06-17,FCR,1,NEGPOS_08_12,126
2024-06-17,2024-06-17,FCR,1,NEGPOS_00_04,46.82
2024-06-18,2024-06-18,FCR,1,NEGPOS_20_24,100.12
2024-06-18,2024-06-18,FCR,1,NEGPOS_04_08,71
2024-06-18,2024-06-18,FCR,1,NEGPOS_12_16,178.81
2024-06-18,2024-06-18,FCR,1,NEGPOS_08_12,109
2024-06-18,2024-06-18,FCR,1,NEGPOS_00_04,48.84
2024-06-18,2024-06-18,FCR,1,NEGPOS_16_20,92
2024-06-19,2024-06-19,FCR,1,NEGPOS_04_08,65.36
2024-06-19,2024-06-19,FCR,1,NEGPOS_00_04,44.23
2024-06-19,2024-06-19,FCR,1,NEGPOS_16_20,126.65
2024-06-19,2024-06-19,FCR,1,NEGPOS_20_24,67.51
2024-06-19,2024-06-19,FCR,1,NEGPOS_12_16,206.61
2024-06-19,2024-06-19,FCR,1,NEGPOS_08_12,210
2024-06-20,2024-06-20,FCR,1,NEGPOS_20_24,92.6
2024-06-20,2024-06-20,FCR,1,NEGPOS_00_04,41.76
2024-06-20,2024-06-20,FCR,1,NEGPOS_08_12,141.8
2024-06-20,2024-06-20,FCR,1,NEGPOS_12_16,184
2024-06-20,2024-06-20,FCR,1,NEGPOS_04_08,68.63
2024-06-20,2024-06-20,FCR,1,NEGPOS_16_20,100
2024-06-21,2024-06-21,FCR,1,NEGPOS_16_20,97.85
2024-06-21,2024-06-21,FCR,1,NEGPOS_00_04,41.44
2024-06-21,2024-06-21,FCR,1,NEGPOS_04_08,59.51
2024-06-21,2024-06-21,FCR,1,NEGPOS_12_16,135
2024-06-21,2024-06-21,FCR,1,NEGPOS_20_24,86
2024-06-21,2024-06-21,FCR,1,NEGPOS_08_12,127.6
2024-06-22,2024-06-22,FCR,1,NEGPOS_04_08,66.4
2024-06-22,2024-06-22,FCR,1,NEGPOS_00_04,45.16
2024-06-22,2024-06-22,FCR,1,NEGPOS_08_12,170.24
2024-06-22,2024-06-22,FCR,1,NEGPOS_12_16,232.2
2024-06-22,2024-06-22,FCR,1,NEGPOS_20_24,73.3
2024-06-22,2024-06-22,FCR,1,NEGPOS_16_20,127.2
2024-06-23,2024-06-23,FCR,1,NEGPOS_12_16,245.75
2024-06-23,2024-06-23,FCR,1,NEGPOS_20_24,92.53
2024-06-23,2024-06-23,FCR,1,NEGPOS_04_08,83.61
2024-06-23,2024-06-23,FCR,1,NEGPOS_16_20,119.17
2024-06-23,2024-06-23,FCR,1,NEGPOS_08_12,177.25
2024-06-23,2024-06-23,FCR,1,NEGPOS_00_04,47.08
2024-06-24,2024-06-24,FCR,1,NEGPOS_16_20,112.88
2024-06-24,2024-06-24,FCR,1,NEGPOS_12_16,193.84
2024-06-24,2024-06-24,FCR,1,NEGPOS_20_24,92
2024-06-24,2024-06-24,FCR,1,NEGPOS_04_08,69.2
2024-06-24,2024-06-24,FCR,1,NEGPOS_00_04,47.72
2024-06-24,2024-06-24,FCR,1,NEGPOS_08_12,148.66
2024-06-25,2024-06-25,FCR,1,NEGPOS_00_04,42.03
2024-06-25,2024-06-25,FCR,1,NEGPOS_04_08,69.2
2024-06-25,2024-06-25,FCR,1,NEGPOS_08_12,161.72
2024-06-25,2024-06-25,FCR,1,NEGPOS_20_24,68
2024-06-25,2024-06-25,FCR,1,NEGPOS_16_20,107.3
2024-06-25,2024-06-25,FCR,1,NEGPOS_12_16,173.53
2024-06-26,2024-06-26,FCR,1,NEGPOS_16_20,97.32
2024-06-26,2024-06-26,FCR,1,NEGPOS_20_24,62.67
2024-06-26,2024-06-26,FCR,1,NEGPOS_12_16,160
2024-06-26,2024-06-26,FCR,1,NEGPOS_00_04,37.72
2024-06-26,2024-06-26,FCR,1,NEGPOS_08_12,129.24
2024-06-26,2024-06-26,FCR,1,NEGPOS_04_08,69.2
2024-06-27,2024-06-27,FCR,1,NEGPOS_12_16,114
2024-06-27,2024-06-27,FCR,1,NEGPOS_04_08,49.07
2024-06-27,2024-06-27,FCR,1,NEGPOS_16_20,85
2024-06-27,2024-06-27,FCR,1,NEGPOS_20_24,59.17
2024-06-27,2024-06-27,FCR,1,NEGPOS_08_12,90
2024-06-27,2024-06-27,FCR,1,NEGPOS_00_04,34.29
2024-06-28,2024-06-28,FCR,1,NEGPOS_16_20,84.32
2024-06-28,2024-06-28,FCR,1,NEGPOS_12_16,168.3
2024-06-28,2024-06-28,FCR,1,NEGPOS_08_12,101.43
2024-06-28,2024-06-28,FCR,1,NEGPOS_04_08,51.64
2024-06-28,2024-06-28,FCR,1,NEGPOS_00_04,34
2024-06-28,2024-06-28,FCR,1,NEGPOS_20_24,50
2024-06-29,2024-06-29,FCR,1,NEGPOS_00_04,38.57
2024-06-29,2024-06-29,FCR,1,NEGPOS_04_08,49
2024-06-29,2024-06-29,FCR,1,NEGPOS_08_12,120
2024-06-29,2024-06-29,FCR,1,NEGPOS_12_16,150
2024-06-29,2024-06-29,FCR,1,NEGPOS_20_24,53.64
2024-06-29,2024-06-29,FCR,1,NEGPOS_16_20,100
2024-06-30,2024-06-30,FCR,1,NEGPOS_16_20,110.4
2024-06-30,2024-06-30,FCR,1,NEGPOS_12_16,144.62
2024-06-30,2024-06-30,FCR,1,NEGPOS_00_04,41.25
2024-06-30,2024-06-30,FCR,1,NEGPOS_20_24,58.01
2024-06-30,2024-06-30,FCR,1,NEGPOS_04_08,55
2024-06-30,2024-06-30,FCR,1,NEGPOS_08_12,135
2024-07-01,2024-07-01,FCR,1,NEGPOS_04_08,57.5
2024-07-01,2024-07-01,FCR,1,NEGPOS_16_20,113
2024-07-01,2024-07-01,FCR,1,NEGPOS_08_12,148
2024-07-01,2024-07-01,FCR,1,NEGPOS_12_16,148
2024-07-01,2024-07-01,FCR,1,NEGPOS_00_04,44.23
2024-07-01,2024-07-01,FCR,1,NEGPOS_20_24,74.43
2024-07-02,2024-07-02,FCR,1,NEGPOS_04_08,65.02
2024-07-02,2024-07-02,FCR,1,NEGPOS_16_20,100.75
2024-07-02,2024-07-02,FCR,1,NEGPOS_12_16,115
2024-07-02,2024-07-02,FCR,1,NEGPOS_20_24,66
2024-07-02,2024-07-02,FCR,1,NEGPOS_00_04,41.4
2024-07-02,2024-07-02,FCR,1,NEGPOS_08_12,118.44
2024-07-03,2024-07-03,FCR,1,NEGPOS_08_12,100
2024-07-03,2024-07-03,FCR,1,NEGPOS_04_08,61.44
2024-07-03,2024-07-03,FCR,1,NEGPOS_16_20,71
2024-07-03,2024-07-03,FCR,1,NEGPOS_20_24,60.5
2024-07-03,2024-07-03,FCR,1,NEGPOS_12_16,89.4
2024-07-03,2024-07-03,FCR,1,NEGPOS_00_04,39.84
2024-07-04,2024-07-04,FCR,1,NEGPOS_00_04,38.15
2024-07-04,2024-07-04,FCR,1,NEGPOS_04_08,63.16
2024-07-04,2024-07-04,FCR,1,NEGPOS_08_12,168.76
2024-07-04,2024-07-04,FCR,1,NEGPOS_20_24,77.84
2024-07-04,2024-07-04,FCR,1,NEGPOS_16_20,136.4
2024-07-04,2024-07-04,FCR,1,NEGPOS_12_16,183.12
2024-07-05,2024-07-05,FCR,1,NEGPOS_16_20,125.3
2024-07-05,2024-07-05,FCR,1,NEGPOS_20_24,62
2024-07-05,2024-07-05,FCR,1,NEGPOS_04_08,65.06
2024-07-05,2024-07-05,FCR,1,NEGPOS_08_12,152.2
2024-07-05,2024-07-05,FCR,1,NEGPOS_12_16,197.48
2024-07-05,2024-07-05,FCR,1,NEGPOS_00_04,39.25
2024-07-06,2024-07-06,FCR,2,NEGPOS_16_20,-
2024-07-06,2024-07-06,FCR,2,NEGPOS_00_04,-
2024-07-06,2024-07-06,FCR,2,NEGPOS_08_12,-
2024-07-06,2024-07-06,FCR,2,NEGPOS_12_16,-
2024-07-06,2024-07-06,FCR,2,NEGPOS_04_08,-
2024-07-06,2024-07-06,FCR,2,NEGPOS_20_24,-
2024-07-07,2024-07-07,FCR,1,NEGPOS_12_16,247.92
2024-07-07,2024-07-07,FCR,1,NEGPOS_04_08,59.28
2024-07-07,2024-07-07,FCR,1,NEGPOS_20_24,89.6
2024-07-07,2024-07-07,FCR,1,NEGPOS_00_04,80
2024-07-07,2024-07-07,FCR,1,NEGPOS_08_12,166.16
2024-07-07,2024-07-07,FCR,1,NEGPOS_16_20,135.24
2024-07-08,2024-07-08,FCR,1,NEGPOS_12_16,184.07
2024-07-08,2024-07-08,FCR,1,NEGPOS_08_12,146.92
2024-07-08,2024-07-08,FCR,1,NEGPOS_20_24,98.04
2024-07-08,2024-07-08,FCR,1,NEGPOS_16_20,107
2024-07-08,2024-07-08,FCR,1,NEGPOS_00_04,44.12
2024-07-08,2024-07-08,FCR,1,NEGPOS_04_08,56.64
2024-07-09,2024-07-09,FCR,1,NEGPOS_08_12,132.2
2024-07-09,2024-07-09,FCR,1,NEGPOS_04_08,60.48
2024-07-09,2024-07-09,FCR,1,NEGPOS_12_16,177.56
2024-07-09,2024-07-09,FCR,1,NEGPOS_20_24,68
2024-07-09,2024-07-09,FCR,1,NEGPOS_00_04,37.1
2024-07-09,2024-07-09,FCR,1,NEGPOS_16_20,89.32
2024-07-10,2024-07-10,FCR,1,NEGPOS_08_12,93
2024-07-10,2024-07-10,FCR,1,NEGPOS_12_16,131.64
2024-07-10,2024-07-10,FCR,1,NEGPOS_20_24,1200
2024-07-10,2024-07-10,FCR,1,NEGPOS_16_20,66.5
2024-07-10,2024-07-10,FCR,1,NEGPOS_00_04,34.88
2024-07-10,2024-07-10,FCR,1,NEGPOS_04_08,56.08
2024-07-11,2024-07-11,FCR,1,NEGPOS_04_08,44
2024-07-11,2024-07-11,FCR,1,NEGPOS_08_12,56.8
2024-07-11,2024-07-11,FCR,1,NEGPOS_12_16,87
2024-07-11,2024-07-11,FCR,1,NEGPOS_16_20,80
2024-07-11,2024-07-11,FCR,1,NEGPOS_20_24,40
2024-07-11,2024-07-11,FCR,1,NEGPOS_00_04,40
2024-07-12,2024-07-12,FCR,1,NEGPOS_20_24,41.75
2024-07-12,2024-07-12,FCR,1,NEGPOS_12_16,112
2024-07-12,2024-07-12,FCR,1,NEGPOS_16_20,46
2024-07-12,2024-07-12,FCR,1,NEGPOS_00_04,40
2024-07-12,2024-07-12,FCR,1,NEGPOS_08_12,80
2024-07-12,2024-07-12,FCR,1,NEGPOS_04_08,47.33
2024-07-13,2024-07-13,FCR,1,NEGPOS_00_04,40
2024-07-13,2024-07-13,FCR,1,NEGPOS_08_12,155.55
2024-07-13,2024-07-13,FCR,1,NEGPOS_16_20,89.22
2024-07-13,2024-07-13,FCR,1,NEGPOS_04_08,52.44
2024-07-13,2024-07-13,FCR,1,NEGPOS_12_16,190.8
2024-07-13,2024-07-13,FCR,1,NEGPOS_20_24,48.75
2024-07-14,2024-07-14,FCR,2,NEGPOS_12_16,-
2024-07-14,2024-07-14,FCR,2,NEGPOS_16_20,-
2024-07-14,2024-07-14,FCR,2,NEGPOS_08_12,-
2024-07-14,2024-07-14,FCR,2,NEGPOS_00_04,-
2024-07-14,2024-07-14,FCR,2,NEGPOS_20_24,-
2024-07-14,2024-07-14,FCR,2,NEGPOS_04_08,-
2024-07-15,2024-07-15,FCR,1,NEGPOS_20_24,56.2
2024-07-15,2024-07-15,FCR,1,NEGPOS_08_12,111
2024-07-15,2024-07-15,FCR,1,NEGPOS_16_20,65.1
2024-07-15,2024-07-15,FCR,1,NEGPOS_04_08,55.36
2024-07-15,2024-07-15,FCR,1,NEGPOS_12_16,145.2
2024-07-15,2024-07-15,FCR,1,NEGPOS_00_04,40
2024-07-16,2024-07-16,FCR,1,NEGPOS_12_16,134.8
2024-07-16,2024-07-16,FCR,1,NEGPOS_00_04,40
2024-07-16,2024-07-16,FCR,1,NEGPOS_08_12,105
2024-07-16,2024-07-16,FCR,1,NEGPOS_16_20,91.61
2024-07-16,2024-07-16,FCR,1,NEGPOS_20_24,46.68
2024-07-16,2024-07-16,FCR,1,NEGPOS_04_08,57.57
2024-07-17,2024-07-17,FCR,1,NEGPOS_12_16,141
2024-07-17,2024-07-17,FCR,1,NEGPOS_08_12,106.51
2024-07-17,2024-07-17,FCR,1,NEGPOS_04_08,57
2024-07-17,2024-07-17,FCR,1,NEGPOS_20_24,43.36
2024-07-17,2024-07-17,FCR,1,NEGPOS_00_04,31.62
2024-07-17,2024-07-17,FCR,1,NEGPOS_16_20,91.28
2024-07-18,2024-07-18,FCR,1,NEGPOS_12_16,116
2024-07-18,2024-07-18,FCR,1,NEGPOS_16_20,72
2024-07-18,2024-07-18,FCR,1,NEGPOS_20_24,68
2024-07-18,2024-07-18,FCR,1,NEGPOS_04_08,59.3
2024-07-18,2024-07-18,FCR,1,NEGPOS_08_12,92.27
2024-07-18,2024-07-18,FCR,1,NEGPOS_00_04,31.2
2024-07-19,2024-07-19,FCR,1,NEGPOS_08_12,100
2024-07-19,2024-07-19,FCR,1,NEGPOS_16_20,95.64
2024-07-19,2024-07-19,FCR,1,NEGPOS_04_08,57.96
2024-07-19,2024-07-19,FCR,1,NEGPOS_00_04,40
2024-07-19,2024-07-19,FCR,1,NEGPOS_12_16,139.72
2024-07-19,2024-07-19,FCR,1,NEGPOS_20_24,87.1
2024-07-20,2024-07-20,FCR,1,NEGPOS_12_16,165.88
2024-07-20,2024-07-20,FCR,1,NEGPOS_00_04,40
2024-07-20,2024-07-20,FCR,1,NEGPOS_16_20,84
2024-07-20,2024-07-20,FCR,1,NEGPOS_08_12,124.3
2024-07-20,2024-07-20,FCR,1,NEGPOS_20_24,54.4
